City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
188,thibodaux,29.7958,-90.8229,305.92,59,16,1.79,US,1684103880
189,hereford,52.0568,-2.7148,285.75,91,100,4.11,GB,1684103880
190,ambilobe,-13.2,49.05,294.51,94,19,1.44,MG,1684103880
191,bathurst,-33.4166,149.5806,281.94,74,12,0.99,AU,1684103880
192,tucurui,-3.7661,-49.6725,297.79,95,93,0.97,BR,1684103880
193,tyrma,50.0833,132.1667,288.29,64,20,5.59,RU,1684103881
194,biak,-0.9131,122.8766,298.68,84,77,1.88,ID,1684103881
195,tuatapere,-46.1333,167.6833,282.56,79,86,1.69,NZ,1684103881
196,qui nhon,13.7667,109.2333,298.99,89,87,2.18,VN,1684103881
197,forio,40.7342,13.8646,289.0,92,99,4.89,IT,1684103881
198,rio grande,-32.035,-52.0986,289.21,79,74,2.21,BR,1684103882
199,talas,38.6908,35.5538,280.52,76,0,2.57,TR,1684103882
200,malegaon,20.55,74.5333,300.45,54,0,5.89,IN,1684103882
201,maine-soroa,13.2114,12.0241,306.11,13,24,3.0,NE,1684103882
202,bulaevo,54.9056,70.4439,279.71,81,6,3.13,KZ,1684103882
203,pochutla,15.7432,-96.4661,304.72,55,82,3.09,MX,1684103883
204,thompson,55.7435,-97.8558,302.24,24,75,9.77,CA,1684103883
205,camana,-16.6228,-72.7111,293.62,85,4,2.0,PE,1684103883
206,ostrovnoy,68.0531,39.5131,277.65,85,97,4.88,RU,1684103883
207,lagoa,39.05,-27.9833,290.16,85,100,4.17,PT,1684103883
208,brae,60.3964,-1.353,280.57,84,11,4.71,GB,1684103884
209,lorengau,-2.0226,147.2712,302.8,70,27,0.78,PG,1684103884
210,kidal,18.4411,1.4078,307.41,24,85,6.79,ML,1684103884
211,samarai,-10.6167,150.6667,300.99,78,71,0.1,PG,1684103884
212,pareora,-44.4871,171.2132,285.47,76,8,0.99,NZ,1684103884
213,lata,40.1629,-8.3327,287.64,97,81,1.16,PT,1684103885
214,santiago,-33.4569,-70.6483,296.23,54,0,5.66,CL,1684103595
